90604,30513,89661,24464,89010,71095,66399,95630,90030,67098,68240,45939,27785,24919,67066,68080,56824,25441,55826,48586,43800,95520,79880,56271,41081,76440,86979,11902,26007,39109,71435,49611,90141,81530,38738,19209,55692,26007,79326,44048,16662,30513,67098,76426,43355,45198,93639,10261,28965,87906,35853,48746,48502,44048,93639,46720,28965,26007,36187,85963,24020,82023,43800,78624,45333,43868,35850,68251,48465,57597,48599,18564,76320,76449,29192,24308,91900,61431,97159,21580,66812,66148,18394,58420,52475,87906,79888,95520,93639,52530,32946,91700,25449,63120,47931,81436,87749,53890,28435,68195,22676,15757,51282,90834,43800,55692,55589,55692,43505,18593,67943,68240,79871,76440,16662,76456,78624,75725,24020,51282,14069,54922,24267,48744,91907,20360,83306,66736,95520,10322,26007,56022,20615,68240,69862,67066,22167,11902,11902,69560,90943,11376,49074,68808,50371,50371,56022,20295,49344,96520,82616,72787,55826,73875,62997,46486,30453,42421,83813,50587,66812,72748,83813,43800,74651,43108,87024,93639,56824,69560,35356,43931,65163,78624,76323,38206,91519,68240,81901,52654,12404,67098,72026,35356,96588,32658,41553,68195,79881,93866,24912,67098,68637,72748,47786,85966,79871,97982,85139,43868,18394,41880,47145,60883,94324,80680,81901,82753,56824,47931,68240,26007,72206,37891,83784,40385,30513,68240,89833,70273,98005,69560,62993,55692,27821,38929,99703,36187,65771,31576,26633,38670,91761,42421,17539,36187,55826,78624,99660,77671,87197,43800,88153,93332,75631,96916,34249,68240,88531,62755,95840,42421,55826,39368,90943,76320,38929,68251,44614,98812,52475,47931,43180,60612,38673,96351,35330,60350,48776,68637,33809,35356,20206,55692,97290,74723,46806,95630,91905,32658,81731,14302,69255,66366,90946,33715,77297,91519,68808,81436,78624,47931,77034,42367,95124,68240,76440,47931,54933,70162,31228
24173,57837,81731,68240,34348,66812,46082,60024,73574,96726,85798,65284,80651,79731,43791,82855,50587,55838,52702,96657,88947,79888,78624,76320,83813,22399,37352,88053,58814,93464,59795,52557,84529,88053,95520,27933,52475,64146,93639,48193,56751,68083,61431,47231,87029,68815,15697,58352,82848,52925,93639,49986,91907,65971,79032,58717,74723,53005,66807,10322,69560,54510,54922,66807,54922,68815,31777,96675,58717,14518,50562,55826,72177,91907,90946,15509,64040,74723,59491,27724,81735,38487,65572,19697,17789,63132,35217,17784,26566,63351,26566,18169,34633,11902,11902,72931,58420,24464,98045,64146,31345,22004,32658,74954,17539,79731,91519,79880,55826,82133,71872,43800,55589,28781,98508,51282,35356,91907,87906,22578,63004,38929,10808,18801,74822,47444,64146,81901,91907,76440,50814,52702,87225,73718,50315,27724,94125,26007,25958,94222,46806,83784,63457,55826,52702,62604,95630,87306,30513,62528,18394,61181,63004,52013,55838,35356,10321,67462,96657,70260,32658,12507,50776,54922,15757,68080,67462,63120,34348,63081,79821,95207,68251,68673,12404,80521,96529,50817,98948,38929,71478,32495,68240,61431,68240,59205,69255,63126,41642,43112,68240,38487,69255,52099,65842,38929,82855,90943,81901,24189,89833,82341,31887,41642,26936,36971,98948,24464,49476,92089,43800,81328,38302,67619,85126,41624,95207,35142,97811,51282,73386,47786,90943,28221,87906,74723,26007,38929,67066,74837,40385,73386,78430,40147,52475,20615,73068,38487,86357,70589,12507,55692,34724,68240,35434,91907,21316,45333,66807,90943,62724,55132,99660,20295,46806,67462,62286,53206,81731,42367,60402,11902,52702,47931,67462,85632,32824,14992,97434,93639,24788,49204,99462,52475,90234,90943,87197,25518,90943,25215,93639,60451,14302,47931,89010,67066,87024,89833,33091,12826,79821,44619,11442,28342,67462,55692,91907,75025,83813,26633,89387
74983,79871,47931,44752,26157,41642,31576,55826,53153,66807,54922,92089,68240,36285,91996,33639,57293,14693,36199,35850,89833,35217,43868,67462,12016,64040,68240,56915,68240,92323,55826,21063,90943,43800,91907,41642,93670,68240,19380,56915,70303,52375,62286,56022,37634,62528,98045,32612,27482,98003,63120,98812,90946,30999,14744,13423,91907,16174,11562,55739,34249,68933,52475,61431,46744,91900,34348,90635,29232,67462,43800,32023,69303,69077,21063,88314,25449,63126,43800,83813,88314,38929,13731,18088,90141,12016,76440,35555,45333,87040,39705,14667,96871,28136,10808,18002,79329,85653,78643,68240,98812,14992,21349,97718,80137,35248,67098,78624,94327,36752,61431,78624,50817,69974,78624,59090,36187,43196,24103,39942,54325,23773,68240,42367,90943,68240,61055,98948,20357,90943,91519,88314,62993,35248,77034,23875,52702,68240,36509,56824,70878,43109,76920,60350,47931,21578,60024,86347,85124,24189,72080,31745,20515,90604,60581,75725,30999,78433,67462,91900,95630,45513,18088,68248,69560,52475,68251,11902,14231,93639,43868,49033,90609,76440,78958,91519,67098,44048,25046,69077,76320,78623,52475,46095,43800,38550,47931,43108,66807,55826,35142,61431,90834,42421,35248,46095,45333,62990,34115,16491,91907,85630,55838,85630,85853,35029,23490,91519,34457,95207,54922,68240,98695,95840,68240,13554,39622,82833,48464,59090,44749,59444,65771,18394,26554,91907,68240,76440,21994,36824,11902,81029,26633,61353,26248,38929,12439,62286,48699,27674,83813,91519,12826,55692,77681,90943,56824,92008,35214,24272,34682,67462,24788,43791,58717,29834,17784,96734,73975,93639,89833,13015,88314,27674,78643,38929,19414,71200,76440,94807,60510,66807,32946,25741,45506,70971,83813,55826,90946,10887,45333,93332,27674,21362,67066,90843,11442,43868,63720,26635,76440,39572,90199,94609,43054,52475,90943,90834,16755,38849,36199
21687,93332,90834,89833,61914,49756,22764,48699,22769,45198,41880,56921,56914,72783,52099,89833,36187,87906,24788,37227,82833,91907,54704,92060,67462,45296,43800,89833,55692,85763,65762,29131,87301,13405,14598,76447,92008,91519,27676,10322,90943,58814,85737,65765,43112,83798,98153,78631,46082,96000,11376,47931,44184,85630,10198,72748,36883,91512,94332,46095,29036,28221,88947,83985,56915,22399,96675,18564,23306,73875,61181,27079,10767,90943,87029,26364,90946,20507,35248,42421,24987,62286,66807,75199,76447,86659,90943,40734,24919,76320,82855,24308,25789,10382,68240,62334,77609,68240,68932,33288,47931,91761,50371,35029,16662,67098,78624,94727,65400,93603,62286,78623,40412,14850,85630,30257,45198,20507,16755,32658,62334,83950,19892,96309,48934,45333,31777,69862,90946,65771,30999,36199,77109,67098,59758,57613,26936,43800,68240,84953,29131,68240,28792,43268,19380,48744,31111,53835,26007,20357,76449,72628,49986,39109,83813,43868,78624,42966,54831,76447,74469,83813,20214,47545,58420,71375,96000,67605,98948,62836,91900,81008,18767,65771,76320,78624,85966,79731,49074,22399,30130,43590,78624,76447,15980,43112,30513,81328,38929,96000,43800,87225,60451,76867,56824,91907,31747,24272,80587,88739,89010,91900,92732,97982,58423,61181,48924,53767,26699,93639,28221,45333,31123,55469,44048,85124,24267,90141,90943,49298,27785,74983,83813,33639,54637,90943,54922,65771,83223,51282,45333,35714,82221,92323,19209,46806,72395,76441,63004,80238,91024,79881,34083,65792,98812,62209,64421,96529,17784,55838,39942,98003,10963,52099,89010,71422,16491,96675,69255,30513,15745,68240,15117,60451,72971,33715,89833,69255,47148,70202,14992,90141,37352,30999,16662,90843,67462,99660,25789,32023,43800,55589,61909,91511,14231,71361,67462,45198,24308,75596,33795,11902,31123,36299,81904,48218,63506,13554,94035,36468,98812
33551,68240,11376,67098,41939,91907,13295,48746,66485,91907,42595,82016,65792,25741,69465,45198,66807,83813,69255,85139,62528,63506,17784,19311,66794,65771,55692,88531,91519,39042,48699,90843,89010,52475,20295,33717,96916,89833,90523,48502,37025,63926,67785,42459,76068,67066,62836,81901,39780,54831,92648,95207,83813,17784,13554,84326,25449,91519,88228,51538,25324,91886,89833,42189,67098,62997,49074,50371,83813,14820,94960,85289,67755,90946,41939,14992,20295,59839,27933,33391,59394,91900,17789,93332,91907,44501,63506,25441,44048,80060,35029,55826,67066,16662,75214,71272,75199,35142,12303,16662,75025,69255,61697,37744,30999,78624,87225,38929,69560,87024,84529,66807,23282,32331,85632,64346,30995,90843,87024,25215,71272,52392,43800,95207,19137,43800,43503,92938,59788,11562,38487,65400,94134,78624,59119,83813,27373,52475,41157,32487,85032,17539,35900,89661,68195,44614,85394,42189,97551,90943,95520,95207,17645,78631,41934,90141,36187,88531,98948,90943,60350,67388,90154,90943,63123,62919,77882,68240,90958,68240,74723,56824,49986,97861,67462,57293,91907,85630,77034,65771,39109,17784,95996,90946,89833,50371,82753,17539,91900,62334,17539,97112,68240,36681,20892,70878,52475,90946,49688,93934,68083,91907,90843,22399,47931,79735,12457,27933,90154,85124,91519,96784,73642,95477,41880,68240,99703,90946,83956,63720,79043,81901,12016,31888,98005,52557,91519,73057,42421,10285,25589,51200,95207,36285,78624,34633,83623,21063,87331,13735,67462,35424,69560,90894,47931,97145,34348,67098,65771,87197,55519,31777,75025,55354,83813,69560,20295,69862,47931,45333,38487,90046,26947,31747,64421,90943,14044,47931,90943,55457,57721,91900,15289,71872,78624,12507,44746,37854,83813,74651,54922,17539,50562,68240,83813,87906,93135,90943,59795,63120,90946,55457,98103,58814,32487,48190,90946,35142,37345,83784,87749
63977,43800,11902,43590,83813,17809,59090,43342,10887,16946,25741,16975,91214,53767,21187,22399,74723,14518,26007,81904,74723,90946,22936,53277,69560,59788,41880,91907,89833,28965,89661,10922,45513,90205,89010,71014,85630,98885,11902,88937,83813,43800,90943,10887,93193,87906,90732,85481,31576,35054,68240,67605,87389,44261,15854,27381,95354,89833,67066,74249,14231,56915,27933,83813,78624,87301,63457,94570,14194,25532,72783,63004,52201,72748,83813,69255,12507,67066,91907,73386,99069,90946,69077,62836,20426,67462,90946,29131,89833,11442,45333,65495,69245,78624,28221,92726,68240,43800,55692,57293,25428,99462,52702,54921,78624,38487,61124,99575,69255,49117,94134,17784,29512,57613,91900,10887,90946,12443,54831,55826,69560,26157,17539,60451,77029,25741,88531,49375,67066,56824,71872,27674,29232,94402,38281,37345,75027,97156,38983,25329,83813,30999,90425,43111,10485,83623,14992,83813,56240,90946,91900,36114,72504,73173,44501,90943,62286,64421,56212,30289,99069,42421,49074,85540,63126,74640,81904,91285,80587,89833,47148,95840,97269,41939,38743,91907,24276,20357,34912,19978,97505,76447,66807,55838,30999,65408,79871,78972,20356,38367,40933,90943,54922,73386,31576,42189,19209,74249,13985,86347,83813,46720,63132,60746,27785,24031,24031,41642,71411,45333,32068,41880,75060,51282,89833,45333,56836,89015,77029,86266,56824,98948,37345,78624,73386,42189,77217,52925,78924,90557,54922,79043,68240,56824,66807,90946,47931,83813,14992,95976,80698,74723,92089,30999,30513,23870,14231,10322,16312,69242,21349,58399,58420,11442,71478,21823,29131,28794,28342,17539,90141,26248,13458,35248,17731,77109,35356,75025,14598,78646,50562,90943,68083,91900,79821,63996,88947,12826,74923,24788,28221,79731,11902,33434,42421,83813,54831,51698,50371,53005,20295,69888,12804,68240,96734,55739,29232,68076,26554,93332,60612
89602,41880,93332,91907,18971,90943,78918,26633,32023,34633,79821,64146,67098,89833,73875,60746,91907,96000,68240,34348,46806,20295,51712,42600,19096,82231,44203,67785,78624,95840,47931,52925,83813,78448,30561,85701,43590,62919,85121,14320,68152,28221,84415,14069,60330,83813,68240,33551,78631,85139,35029,26007,34031,91907,26007,77452,58496,96916,50475,61859,25329,46559,38929,35850,57293,20295,34912,99668,26554,74983,69553,56805,69560,69245,21461,12530,41939,80045,70971,13381,47931,11562,13935,68240,46806,35327,20295,95480,61431,67462,43800,62604,83813,10322,18394,31777,56126,44048,97494,17789,49029,95207,21074,34038,10322,38929,90943,48461,47931,34031,55838,16491,65572,83813,76447,48699,26681,67462,66812,76181,47931,54895,28221,11902,82231,56824,81904,35900,95480,39933,25726,95207,29131,69077,34912,91580,58420,15980,52475,14125,31902,78624,60432,97852,79256,84149,99876,65863,30999,89010,45210,16662,82016,54895,73386,36883,35217,27891,13908,20295,11902,33390,69862,62997,67605,79731,96675,28221,69908,66812,90943,63801,87865,61883,67755,90943,51451,62997,52475,21063,64159,33717,17225,39766,78624,52702,92869,99998,12715,69255,67098,25449,79731,89499,32045,67462,67098,89405,26998,87906,67388,20357,18971,95403,26007,98885,65346,57293,50219,43800,53706,93532,52702,19096,30999,35821,10808,70878,89010,50776,98948,26699,43112,61431,35850,83813,66807,12016,99207,18564,44752,56824,97551,30663,25726,75317,93639,42421,69255,43101,34031,91907,83784,78624,84171,87906,56212,56598,26681,43791,15425,68240,93639,67462,67462,28965,83813,64218,81530,41880,30995,34102,58420,95528,82438,94134,87992,21081,34533,31058,36971,41520,85121,69077,17784,87906,60330,56805,69560,81731,56915,89833,43800,55692,67462,42421,80651,20295,49352,68240,43355,17539,15119,43800,99059,75725,79965,10321,95297,26007,47931
68251,89833,55457,69077,42421,36883,32658,60590,52702,90946,66807,68240,78624,46720,54831,58429,86347,73875,34315,98948,67462,29232,65771,53810,24626,67066,24031,90946,74828,33371,75025,21187,60420,61233,73057,67066,38929,36187,68240,26681,67462,56915,29232,88314,81904,24103,25741,88328,63643,99059,26248,91511,31777,62993,68240,34031,88228,67412,83813,86347,69862,94402,47659,68251,49049,21580,80587,87749,73386,34348,57293,85170,28965,80207,42421,51272,83813,42189,26157,43112,62230,34348,90943,19892,90946,73875,29232,42189,48630,65829,79731,94577,26554,74858,10382,95207,43800,52475,68248,90141,50817,85124,71662,35849,66807,62286,24272,90943,21081,66812,86347,91907,43868,74925,74723,12826,21065,50776,99207,71662,61617,83813,31213,79030,12507,36187,16174,47795,81901,42897,30995,85124,95480,90943,65762,13381,68195,16662,83237,49074,34031,35356,46396,82451,54922,85124,41924,96000,78624,89405,76440,71018,46421,99228,89886,68195,24272,35054,98103,27821,24464,67462,29229,11888,68933,64767,94222,89833,81349,41642,25274,33551,30513,67462,25362,58717,21065,67066,92935,69725,32192,59788,55326,52099,76447,60350,68240,57466,11562,47931,41642,28520,25741,18402,81901,34031,78624,87906,68240,33391,15736,90943,60427,55838,46233,21731,90658,41545,49074,89833,62528,56915,63004,79408,76449,41880,68240,43355,67066,50371,86780,77034,38584,96520,87865,37345,90141,77453,96734,80935,89833,81901,56240,86230,76440,86347,14744,87024,47931,91519,54831,90943,45556,38929,82855,83813,94222,95520,92432,52925,89499,49476,70589,73875,69560,35248,12016,80587,83784,38487,52658,78624,27674,30999,87919,87382,90943,26566,62999,33639,44048,20777,82855,14598,16491,83813,19218,14992,94222,24662,78972,67098,90205,52475,96000,54839,75327,89010,60350,97551,87906,15980,33445,76078,98103,90141,21994,41642,73386,68240,63120
61181,56824,35142,87995,67462,45296,56022,75025,98897,11888,18476,12303,55739,90943,55305,29232,85032,56824,10382,96675,93720,79965,20295,82277,81901,90783,46559,89010,66807,96807,93639,36285,31280,14113,24464,82237,69871,66807,43800,14616,43112,41642,97145,93735,96675,42421,67098,89602,78735,94222,91519,68240,47786,90943,35142,43054,87029,38929,24101,81390,92938,66807,90943,68097,17784,86393,42434,60612,65863,61224,25728,73975,82848,41934,37345,16975,63801,83813,25197,93520,99879,27724,43212,91519,26683,54831,79965,42421,98468,69303,33639,93433,67462,35217,67098,40099,59811,50814,96783,91900,55692,47441,92681,89833,96520,76447,20295,90946,75595,55484,87906,43196,88148,98003,91907,98245,86347,69560,98103,87332,26007,87389,91519,85121,14693,17789,20530,83252,63132,18300,90943,33636,76862,20295,25362,96000,58429,72083,88531,34912,69560,85630,56519,14302,92008,68240,89787,69560,36187,26157,90943,38487,82855,99059,31777,87301,25441,66425,49074,51918,68240,65861,48924,83798,82855,25726,25046,52414,13985,43868,44184,14820,61751,35850,63802,88304,67066,83813,81349,21461,52099,20295,91907,18971,90943,15757,97290,66807,51699,85176,35356,83798,99274,36285,67635,13381,75725,52099,31171,60330,42421,24272,64443,41939,36971,71872,89833,43868,40915,78624,46725,67098,49074,55692,66807,37215,19892,67066,52925,80413,38938,80587,47786,25726,64421,47539,59874,96657,55519,55826,67098,96734,44048,92935,22399,36683,81530,67462,48184,56824,66812,46806,45333,16491,50817,41934,31240,74723,23268,38174,96909,31555,16971,61723,35029,43791,27381,80749,22275,66807,90943,83122,95207,78624,50508,83813,17900,27670,52557,89833,52475,83813,45333,28520,91907,67462,19350,75025,56824,94770,67098,78624,80130,39172,69560,13381,55519,52925,14302,56240,23970,56058,10379,79731,49074,39183,83813,66705,89759,35142,38417
49074,96916,27674,39368,43112,90946,48690,30513,72015,93582,33717,55692,90943,34533,56824,63138,60581,63022,89833,48473,52557,21994,89010,49033,98948,68251,96916,66310,38929,61883,27674,34348,42421,78624,83813,78433,20357,17789,54922,37825,73875,36187,67066,26947,73765,11442,62919,48473,39942,98103,87531,28221,90512,46806,43800,98677,83813,76447,13381,87906,34912,38929,15343,56824,91907,72748,26998,47931,73875,54716,66807,60611,96351,54839,67462,62835,31902,91024,25194,56824,68240,87906,12715,51606,20295,33153,21994,37345,90946,70769,24031,47931,54839,76440,78624,66983,52475,48193,83874,39839,41880,54922,87749,38487,76447,21497,56824,64421,81530,98103,63132,63506,67066,92323,25118,14992,87382,27785,69862,26633,68240,32576,53767,68240,87906,64510,51915,77034,31905,26554,41520,68240,31902,81901,45402,61723,11902,94402,78624,15448,68240,90141,75359,16970,41642,35029,58429,60330,38929,57613,90946,90144,43800,89602,56824,67066,63132,69862,69862,84970,43800,92323,46952,83813,35142,45296,69862,40731,80745,75431,52557,78052,23404,89499,38938,52557,30616,21187,97329,44501,57633,67066,78628,99523,65771,98812,79731,38929,83798,37422,38487,20507,36256,34348,67245,56824,71872,37345,49164,32487,29916,20295,87593,83813,41157,99997,64431,76447,89928,71872,98373,85630,66852,49074,63428,36400,43800,87906,26554,88314,84456,27398,72797,87225,51918,67462,47148,67462,12721,87466,78624,60769,69763,92503,90943,96657,93332,46437,25428,36859,74983,12715,43800,90943,40412,23268,74819,34533,67381,96000,91761,90154,13554,65211,96734,72079,35850,21754,43800,25726,52557,17784,99703,25728,59608,67770,11562,76070,21580,27933,72083,12016,55692,20295,90943,34031,48473,21081,78612,11902,36187,38487,67098,95996,81901,73875,49074,98005,68195,55692,42421,78624,34835,19659,69862,69077,91024,38929,13381,54922,58814
84752,36187,68076,90943,69560,43958,55826,27674,14992,14231,52557,32068,88308,87452,49762,85247,83813,98342,27933,49074,25441,83813,62209,53035,85979,69560,36187,77597,30995,39183,60611,90154,26554,95996,21187,76068,24117,38929,41880,29131,66812,25362,57617,42367,30669,73386,57293,96675,10285,34912,78624,50814,81904,90946,25741,19096,67388,90943,66812,17988,13985,29195,46806,19517,90943,83427,79614,60611,79043,31253,38929,27674,91837,87593,44749,26007,26554,67462,87906,41999,54922,52925,95353,38487,89010,56763,83813,89427,21065,93464,16662,14744,37223,87225,78623,85121,29474,34102,89833,39368,51606,91519,69560,52863,13935,39839,80906,11888,68091,69862,18971,90946,90843,79359,20295,26633,69245,36285,34912,82627,36055,26554,89833,54922,31902,90144,13908,83640,11442,67462,52557,90834,50776,37341,39558,81904,54510,62286,33260,85877,56824,25726,33477,94287,66807,43800,68240,81901,74723,52099,20295,90943,54922,19887,63022,83813,42421,75754,77034,69245,28221,69560,10420,99523,79731,59788,77034,30995,33300,17784,49444,58239,82023,49290,96351,82133,83813,67462,63457,87593,79043,87906,62993,42421,27062,47931,89833,41649,56836,64146,95992,42189,85630,85979,39942,81904,17784,80359,78053,49074,73875,37345,66812,36324,98311,10233,13870,78747,40035,61431,25274,71872,79919,84743,46720,18016,88954,52099,18242,65829,90154,35907,81901,73077,66815,68251,90943,24742,80587,25212,43868,23542,91519,42434,20426,67462,68240,68240,99703,57293,20532,21065,47821,15343,52475,66812,92836,27062,11902,54831,52702,49074,60191,90154,98103,81901,68251,89685,28221,16491,83798,76440,11902,38929,50201,18255,96807,68240,34733,95858,66807,54839,60402,35528,48934,69560,88435,27674,73765,93332,76440,71872,41642,18980,90154,43297,63808,73386,11902,52475,96657,70260,84393,80524,37131,81569,42421,45215,42582,52475,68240
78924,91907,41880,84415,33153,34533,88314,83784,25789,87906,97861,31888,89010,23268,98103,14693,87024,19607,47303,34912,55838,91024,60581,50510,69862,54831,71872,69245,90943,31786,24117,31765,21305,18668,68152,61785,12715,91907,97307,42420,53206,90141,81901,23404,75754,98002,43590,97668,56022,27581,14182,89833,74983,89010,99274,94222,68157,81904,81904,79719,80745,69077,29232,53171,74530,83813,90894,45786,49290,49074,48464,80238,67619,80129,78430,35142,67462,35850,90783,35306,28221,87514,25789,43868,95351,63022,42421,67462,89010,92323,78624,68083,77034,98527,90141,45333,91519,48502,78624,24276,30999,89833,47931,74723,40638,46720,97861,52551,68240,17731,99523,52557,83813,51918,61881,37422,83813,55519,53432,63123,73158,67462,66807,89833,26554,33715,69862,38302,68933,89499,77029,68524,96000,21461,47931,96734,58814,48463,43868,36449,91837,87225,52435,10485,38929,54922,45333,80995,81834,42420,27724,63506,49290,42367,34115,86659,26798,77034,59560,83813,48190,88947,85877,36320,28737,20295,90154,12715,74936,66415,86347,49074,24464,81901,58100,21580,18971,11602,31361,34031,53859,83813,20426,22366,70878,73312,98885,67619,95480,68240,90141,67462,71872,49074,85500,54895,24189,32423,80772,74039,56824,31902,60330,14518,28221,40638,60249,58717,45708,33269,90946,90141,74358,82465,64516,89833,91519,77599,67462,48744,49074,20228,94222,20295,90154,36285,46806,68251,97039,31185,38929,42534,30999,80745,90946,87593,43800,56824,24464,66807,14820,28782,97307,65771,18394,19350,90154,59578,83813,69588,21578,69862,53005,69862,64505,33623,56824,74991,89833,56189,55838,95867,85121,79888,17539,47786,29131,45333,24020,66807,38929,28649,16662,83813,65771,31777,49074,79480,81901,55457,46806,33269,57293,38929,49074,56824,39648,87593,82855,94960,68240,35214,24742,95996,80587,20295,37345,90943,66794,15745,15988
21362,90943,91519,20295,51918,21065,89664,47444,47931,83813,62121,89833,83813,85841,49074,83813,44501,19600,66807,49375,80045,42421,83813,53859,34912,45619,59701,37345,42189,94222,53005,81349,43112,79821,67462,96734,17900,62993,41642,32423,98948,25726,14693,11902,17731,34038,17653,90154,63720,22141,66807,66812,92938,16867,43868,98103,96992,74983,34348,70609,88886,25449,79686,80587,90946,37131,12229,32624,56824,69862,47659,68240,95840,15828,85139,45333,20595,68251,12016,76267,91519,26554,67381,26846,67066,14820,37345,34031,55838,69560,68673,82855,35591,77610,25726,72787,10322,39736,57293,90946,41642,67098,93639,30995,46806,17388,83813,14231,33288,12995,67462,29232,71478,89724,98527,74954,42421,69862,67391,34089,94960,43112,59879,79880,11442,25449,10420,93697,47786,88531,86347,91519,56824,26554,42247,76124,68240,91907,85966,21514,81901,90946,88992,78640,68815,28139,65792,74039,24276,67462,83813,24272,56915,24344,74039,11442,89499,66958,73367,87512,89833,66812,53431,31902,16662,77029,34912,25789,89427,74723,69245,60955,71936,32487,58352,86347,87024,73875,46315,98003,79404,11442,90946,69560,22394,27674,50587,71014,87906,49342,49043,50776,68815,24882,63808,96734,74723,67462,18904,22700,81904,26554,74983,67462,35248,21065,10382,27062,46371,46880,25683,62528,47931,92938,24129,56598,53767,31902,47786,14992,66958,60738,26699,59477,49074,56824,34533,31777,81349,59465,54230,31884,78624,38539,28520,98003,54291,99052,52377,17653,98103,97861,51606,89010,92008,35190,49074,46900,12016,90010,69255,74039,12303,77034,52529,39942,19892,31888,31567,35524,32155,33715,68240,91907,56915,81625,43791,54922,42421,49160,91907,81627,67098,42421,32156,47786,29229,24911,88683,68240,43355,24189,66807,68815,92938,74983,35452,81627,41157,89833,56824,68815,89355,85630,32877,89010,67462,62990,28123,75725,43800
46062,26792,73712,83798,81901,94332,26936,26007,27674,42421,91586,78624,80754,11902,90154,31576,73386,98103,95520,18394,83813,37345,55354,56824,12997,81904,89839,67462,83813,19552,82855,42434,54831,43868,69771,96675,67066,11200,38929,67462,35306,91907,98005,24464,34912,56824,47545,66852,86266,92935,17789,38929,95711,12224,85632,49074,43059,20777,52647,42966,84215,12715,35964,81349,13917,89499,71792,68240,75327,13439,99997,85798,53035,34989,56824,17926,90706,45064,80519,49074,10802,34031,42189,68675,80045,69862,67462,65861,86393,39269,75726,35029,47764,87389,76440,31747,69372,46806,43590,70878,95996,35356,27785,67785,90946,90946,95488,83813,76078,61111,72891,29131,67462,13908,27724,26007,77452,12997,81459,11902,56824,96000,38929,62919,67462,12715,80587,71792,44409,75327,61914,16436,91837,64443,30513,69862,85798,51451,38929,77585,66425,41520,75199,26007,90144,93532,38201,12995,90946,54839,79606,98527,30999,50776,49375,67462,60330,90154,80587,67462,15745,35029,69744,67462,96726,89010,28794,34733,89851,90144,52925,55826,68240,49074,95840,42897,96657,54831,73173,71471,44894,57043,34533,81904,24020,66240,76440,67785,83813,73191,87995,69560,12715,87256,73712,47764,56218,34034,25789,81605,98948,98005,53206,13381,72783,87452,28781,23875,14039,47659,67066,25726,93639,55826,32150,94402,78624,96734,81904,30513,50219,78054,41435,52099,69862,19218,43355,56824,72643,34831,30995,80587,10322,54538,87301,69771,67098,34348,17539,38929,69862,95480,78624,29131,10321,56212,10420,34348,42421,66736,65400,66958,22275,46062,34912,89851,14231,53911,96916,12715,90843,90943,72787,97635,73057,61781,42189,97307,96657,59701,33715,68240,97693,21187,87306,56824,77034,25958,19607,54922,29131,91907,66412,91907,34912,96734,58376,34038,54922,47305,81904,22153,82306,43590,42434,29131,54831,90946,54890,32316,26248
64218,90946,53767,89010,56199,87029,48744,68240,95207,67462,67462,71872,59736,83813,59560,96657,53011,63457,22936,18743,18971,67462,87024,79404,15335,74983,54230,85648,75030,32658,85798,78054,91837,36883,56824,85979,43791,18593,90943,97194,17544,69077,68251,85121,59560,96734,62286,77034,22167,90425,59701,64510,90425,21187,79888,69862,85139,90843,96734,59491,43041,52391,44501,81103,86347,68091,63059,35142,15736,77034,90943,45333,81901,70608,79666,19414,43112,69560,67462,75993,10321,23494,83813,40638,68310,74039,96000,69560,67066,34249,84529,15984,17731,26554,91907,52475,50204,70971,68959,67066,38487,66807,13554,90943,87306,95403,42421,14071,69094,59560,35850,67066,64443,30704,14693,51765,73386,59560,19163,24464,63589,73875,33269,66807,68251,33815,20188,41506,63022,34348,47198,16662,85833,65863,44737,28794,50139,21065,89839,24031,63457,89010,17539,68240,27062,89833,16662,98183,21063,68251,35850,83813,78624,75060,39099,36602,97551,34912,14721,31777,17789,66815,81349,47786,59145,52099,80587,33634,11947,92838,26554,98103,35142,74039,16675,63132,67462,56824,76720,69560,31280,13381,23875,45168,42189,11902,91907,43196,87389,26248,93934,38935,92432,19961,69862,49074,20295,89499,31163,20223,38938,67462,48578,27785,95996,17384,26432,42897,27428,91907,27724,91907,81349,89685,95354,64767,35356,67462,55519,27674,80587,47420,84752,42421,77034,22652,41081,97522,37728,44843,78628,81349,66807,50501,20295,56824,78624,96675,67098,91900,63457,90783,28938,26605,34102,49074,28794,67066,19577,90154,72395,23412,17245,98103,89005,95630,98948,50689,74828,89010,60581,81904,54922,90946,84752,14231,20054,16662,98005,40737,26681,81904,94402,67462,29131,81901,34912,68240,85979,41880,38614,90943,33715,99997,31481,49074,81349,92838,79731,71872,94222,18593,81349,90141,80745,67066,56824,89010,20929,91907,91519
